Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
Regular season,32.0,Sat,2018-02-17,15:00,Sunderland,0–2,Brentford,27702.0,Stadium of Light,John Brooks,Match Report,,18,E2
Regular season,32.0,Sat,2018-02-17,15:00,Birmingham City,0–1,Millwall,19111.0,St Andrew's Trillion Trophy Stadium,Darren England,Match Report,,18,E2
Regular season,32.0,Sat,2018-02-17,15:00,Fulham,2–0,Aston Villa,24547.0,Craven Cottage,Tony Harrington,Match Report,,18,E2
Regular season,32.0,Sat,2018-02-17,15:00,QPR,2–0,Bolton,12638.0,Loftus Road Stadium,Scott Duncan,Match Report,,18,E2
Regular season,32.0,Sat,2018-02-17,15:00,Burton Albion,0–0,Nott'ham Forest,5775.0,Pirelli Stadium,Andrew Davies,Match Report,,18,E2
Regular season,32.0,Sat,2018-02-17,15:00,Preston,1–1,Wolves,18570.0,Deepdale Stadium,Robert Jones,Match Report,,18,E2
Regular season,32.0,Sat,2018-02-17,15:00,Cardiff City,1–0,Middlesbrough,18720.0,Cardiff City Stadium,Darren Bond,Match Report,,18,E2
Regular season,32.0,Sun,2018-02-18,12:00,Norwich City,1–1,Ipswich Town,27100.0,Carrow Road,David Coote,Match Report,,18,E2
Regular season,32.0,Sun,2018-02-18,16:30,Leeds United,2–2,Bristol City,28004.0,Elland Road,Simon Hooper,Match Report,,18,E2
,,,,,,,,,,,,,18,E2
Regular season,33.0,Tue,2018-02-20,19:45,Brentford,5–0,Birmingham City,9511.0,Griffin Park,Geoff Eltringham,Match Report,,18,E2
Regular season,33.0,Tue,2018-02-20,19:45,Nott'ham Forest,1–1,Reading,21846.0,The City Ground,Steve Martin,Match Report,,18,E2
Regular season,33.0,Tue,2018-02-20,19:45,Aston Villa,1–1,Preston,30894.0,Villa Park,Darren England,Match Report,,18,E2
Regular season,33.0,Tue,2018-02-20,19:45,Millwall,2–1,Sheffield Weds,11007.0,The Den,Peter Bankes,Match Report,,18,E2
Regular season,33.0,Tue,2018-02-20,19:45,Sheffield Utd,2–1,QPR,25339.0,Bramall Lane,Oliver Langford,Match Report,,18,E2
Regular season,33.0,Tue,2018-02-20,19:45,Middlesbrough,3–1,Hull City,23111.0,Riverside Stadium,Andy Madley,Match Report,,18,E2
Regular season,33.0,Tue,2018-02-20,19:45,Barnsley,1–2,Burton Albion,11774.0,Oakwell Stadium,Tim Robinson,Match Report,,18,E2
Regular season,33.0,Tue,2018-02-20,20:00,Bolton,1–0,Sunderland,14915.0,Macron Stadium,David Coote,Match Report,,18,E2
Regular season,33.0,Wed,2018-02-21,19:45,Bristol City,1–1,Fulham,21236.0,Ashton Gate Stadium,Jeremy Simpson,Match Report,,18,E2
Regular season,33.0,Wed,2018-02-21,19:45,Wolves,2–2,Norwich City,29100.0,Molineux Stadium,James Linington,Match Report,,18,E2
Regular season,33.0,Wed,2018-02-21,19:45,Derby County,2–2,Leeds United,27934.0,iPro Stadium,Keith Stroud,Match Report,,18,E2
Regular season,33.0,Wed,2018-02-21,19:45,Ipswich Town,0–1,Cardiff City,13205.0,Portman Road Stadium,Andrew Davies,Match Report,,18,E2
,,,,,,,,,,,,,18,E2
Regular season,34.0,Fri,2018-02-23,19:45,Hull City,1–0,Sheffield Utd,15213.0,Kingston Communications Stadium,Simon Hooper,Match Report,,18,E2
Regular season,34.0,Sat,2018-02-24,15:00,Sunderland,3–3,Middlesbrough,29048.0,Stadium of Light,Tim Robinson,Match Report,,18,E2
Regular season,34.0,Sat,2018-02-24,15:00,Reading,3–3,Derby County,17647.0,Madejski Stadium,Tony Harrington,Match Report,,18,E2
Regular season,34.0,Sat,2018-02-24,15:00,Sheffield Weds,2–4,Aston Villa,28604.0,Hillsborough Stadium,Niel Swarbrick,Match Report,,18,E2
Regular season,34.0,Sat,2018-02-24,15:00,Burton Albion,0–1,Millwall,4105.0,Pirelli Stadium,Robert Jones,Match Report,,18,E2
Regular season,34.0,Sat,2018-02-24,15:00,Preston,0–1,Ipswich Town,11511.0,Deepdale Stadium,Scott Duncan,Match Report,,18,E2
Regular season,34.0,Sat,2018-02-24,15:00,Leeds United,1–0,Brentford,28428.0,Elland Road,Oliver Langford,Match Report,,18,E2
Regular season,34.0,Sat,2018-02-24,15:00,Birmingham City,0–2,Barnsley,19822.0,St Andrew's Trillion Trophy Stadium,Jeremy Simpson,Match Report,,18,E2
Regular season,34.0,Sat,2018-02-24,15:00,QPR,2–5,Nott'ham Forest,13675.0,Loftus Road Stadium,Darren Bond,Match Report,,18,E2
Regular season,34.0,Sat,2018-02-24,15:00,Norwich City,0–0,Bolton,25475.0,Carrow Road,Keith Stroud,Match Report,,18,E2
Regular season,34.0,Sat,2018-02-24,17:30,Fulham,2–0,Wolves,23510.0,Craven Cottage,Peter Bankes,Match Report,,18,E2
Regular season,34.0,Sun,2018-02-25,12:00,Cardiff City,1–0,Bristol City,21018.0,Cardiff City Stadium,Paul Tierney,Match Report,,18,E2
,,,,,,,,,,,,,18,E2
Regular season,32.0,Tue,2018-02-27,19:45,Hull City,1–1,Barnsley,14005.0,Kingston Communications Stadium,Mike Jones,Match Report,,18,E2
Regular season,32.0,Tue,2018-02-27,20:00,Reading,1–3,Sheffield Utd,6769.0,Madejski Stadium,Andrew Davies,Match Report,,18,E2
,,,,,,,,,,,,,18,E2
Regular season,35.0,Fri,2018-03-02,19:45,Middlesbrough,3–0,Leeds United,27621.0,Riverside Stadium,Darren England,Match Report,,18,E2
Regular season,35.0,Sat,2018-03-03,15:00,Bristol City,4–0,Sheffield Weds,22022.0,Ashton Gate Stadium,Tony Harrington,Match Report,,18,E2
Regular season,35.0,Sat,2018-03-03,15:00,Millwall,1–1,Sunderland,14358.0,The Den,Andrew Davies,Match Report,,18,E2
Regular season,35.0,Sat,2018-03-03,15:00,Bolton,1–3,Preston,18141.0,Macron Stadium,Peter Bankes,Match Report,,18,E2
Regular season,35.0,Sat,2018-03-03,15:00,Nott'ham Forest,2–1,Birmingham City,23296.0,The City Ground,Keith Stroud,Match Report,,18,E2
Regular season,35.0,Sat,2018-03-03,15:00,Derby County,1–2,Fulham,27138.0,iPro Stadium,Lee Mason,Match Report,,18,E2
,,,,,,,,,,,,,18,E2
Regular season,36.0,Tue,2018-03-06,19:45,Burton Albion,0–2,Brentford,3464.0,Pirelli Stadium,Tony Harrington,Match Report,,18,E2
Regular season,36.0,Tue,2018-03-06,19:45,QPR,1–1,Derby County,11488.0,Loftus Road Stadium,Simon Hooper,Match Report,,18,E2
Regular season,36.0,Tue,2018-03-06,19:45,Cardiff City,2–1,Barnsley,16176.0,Cardiff City Stadium,Robert Jones,Match Report,,18,E2
Regular season,36.0,Tue,2018-03-06,19:45,Fulham,3–0,Sheffield Utd,18400.0,Craven Cottage,Keith Stroud,Match Report,,18,E2
Regular season,36.0,Tue,2018-03-06,19:45,Hull City,1–2,Millwall,13524.0,Kingston Communications Stadium,David Coote,Match Report,,18,E2
Regular season,36.0,Tue,2018-03-06,19:45,Norwich City,0–0,Nott'ham Forest,25184.0,Carrow Road,Darren England,Match Report,,18,E2
Regular season,36.0,Tue,2018-03-06,19:45,Birmingham City,0–1,Middlesbrough,18301.0,St Andrew's Trillion Trophy Stadium,Steve Martin,Match Report,,18,E2
Regular season,36.0,Tue,2018-03-06,19:45,Preston,2–1,Bristol City,11264.0,Deepdale Stadium,Geoff Eltringham,Match Report,,18,E2
Regular season,36.0,Tue,2018-03-06,19:45,Sheffield Weds,1–2,Ipswich Town,22733.0,Hillsborough Stadium,Oliver Langford,Match Report,,18,E2
Regular season,36.0,Tue,2018-03-06,19:45,Sunderland,0–3,Aston Villa,26081.0,Stadium of Light,Andy Madley,Match Report,,18,E2
Regular season,36.0,Tue,2018-03-06,20:00,Reading,1–1,Bolton,8631.0,Madejski Stadium,James Linington,Match Report,,18,E2
Regular season,36.0,Wed,2018-03-07,19:45,Leeds United,0–3,Wolves,26434.0,Elland Road,Tim Robinson,Match Report,,18,E2
,,,,,,,,,,,,,18,E2
Regular season,37.0,Sat,2018-03-10,15:00,Hull City,4–3,Norwich City,15120.0,Kingston Communications Stadium,Tim Robinson,Match Report,,18,E2
Regular season,37.0,Sat,2018-03-10,15:00,Reading,2–2,Leeds United,19770.0,Madejski Stadium,Scott Duncan,Match Report,,18,E2
Regular season,37.0,Sat,2018-03-10,15:00,Ipswich Town,0–0,Sheffield Utd,15152.0,Portman Road Stadium,John Brooks,Match Report,,18,E2
Regular season,37.0,Sat,2018-03-10,15:00,Burton Albion,0–0,Bristol City,4575.0,Pirelli Stadium,Oliver Langford,Match Report,,18,E2
Regular season,37.0,Sat,2018-03-10,15:00,Sheffield Weds,1–1,Bolton,26809.0,Hillsborough Stadium,Darren Bond,Match Report,,18,E2
Regular season,37.0,Sat,2018-03-10,15:00,Cardiff City,3–2,Birmingham City,19634.0,Cardiff City Stadium,Peter Bankes,Match Report,,18,E2
Regular season,37.0,Sat,2018-03-10,15:00,QPR,1–0,Sunderland,14216.0,Loftus Road Stadium,Robert Jones,Match Report,,18,E2
Regular season,37.0,Sat,2018-03-10,15:00,Preston,1–2,Fulham,12970.0,Deepdale Stadium,Simon Hooper,Match Report,,18,E2
Regular season,37.0,Sat,2018-03-10,15:00,Middlesbrough,3–1,Barnsley,24917.0,Riverside Stadium,Andrew Davies,Match Report,,18,E2
Regular season,37.0,Sat,2018-03-10,15:00,Millwall,1–0,Brentford,13251.0,The Den,Stuart Attwell,Match Report,,18,E2
Regular season,37.0,Sat,2018-03-10,17:30,Aston Villa,4–1,Wolves,37836.0,Villa Park,David Coote,Match Report,,18,E2
Regular season,37.0,Sun,2018-03-11,14:30,Nott'ham Forest,0–0,Derby County,29106.0,The City Ground,Jeremy Simpson,Match Report,,18,E2
,,,,,,,,,,,,,18,E2
Regular season,35.0,Tue,2018-03-13,19:45,Ipswich Town,0–3,Hull City,13031.0,Portman Road Stadium,Jeremy Simpson,Match Report,,18,E2
Regular season,35.0,Tue,2018-03-13,19:45,Wolves,3–0,Reading,27341.0,Molineux Stadium,Robert Jones,Match Report,,18,E2
Regular season,35.0,Tue,2018-03-13,19:45,Brentford,1–3,Cardiff City,8549.0,Griffin Park,James Linington,Match Report,,18,E2
Regular season,35.0,Tue,2018-03-13,19:45,Aston Villa,1–3,QPR,30228.0,Villa Park,Tim Robinson,Match Report,,18,E2
Regular season,35.0,Tue,2018-03-13,19:45,Sheffield Utd,2–0,Burton Albion,24832.0,Bramall Lane,Scott Duncan,Match Report,,18,E2
Regular season,35.0,Tue,2018-03-13,19:45,Barnsley,1–1,Norwich City,11508.0,Oakwell Stadium,Steve Martin,Match Report,,18,E2
,,,,,,,,,,,,,18,E2
Regular season,38.0,Sat,2018-03-17,12:30,Fulham,2–2,QPR,23347.0,Craven Cottage,Chris Kavanagh,Match Report,,18,E2
Regular season,38.0,Sat,2018-03-17,13:00,Barnsley,0–2,Millwall,13041.0,Oakwell Stadium,Peter Bankes,Match Report,,18,E2
Regular season,38.0,Sat,2018-03-17,15:00,Leeds United,1–2,Sheffield Weds,31638.0,Elland Road,Keith Stroud,Match Report,,18,E2
Regular season,38.0,Sat,2018-03-17,15:00,Wolves,3–1,Burton Albion,29977.0,Molineux Stadium,Geoff Eltringham,Match Report,,18,E2
Regular season,38.0,Sat,2018-03-17,15:00,Sheffield Utd,0–0,Nott'ham Forest,28095.0,Bramall Lane,Paul Tierney,Match Report,,18,E2
Regular season,38.0,Sat,2018-03-17,15:00,Norwich City,3–2,Reading,25098.0,Carrow Road,Oliver Langford,Match Report,,18,E2
Regular season,38.0,Sat,2018-03-17,15:00,Brentford,1–1,Middlesbrough,11134.0,Griffin Park,Simon Hooper,Match Report,,18,E2
Regular season,38.0,Sat,2018-03-17,15:00,Sunderland,0–2,Preston,28543.0,Stadium of Light,Darren Bond,Match Report,,18,E2
Regular season,38.0,Sat,2018-03-17,15:00,Bristol City,1–0,Ipswich Town,21509.0,Ashton Gate Stadium,Darren England,Match Report,,18,E2
Regular season,38.0,Sat,2018-03-17,15:00,Birmingham City,3–0,Hull City,22970.0,St Andrew's Trillion Trophy Stadium,Tony Harrington,Match Report,,18,E2
Regular season,38.0,Sat,2018-03-17,17:30,Bolton,1–0,Aston Villa,19304.0,Macron Stadium,Robert Jones,Match Report,,18,E2
,,,,,,,,,,,,,18,E2
Regular season,39.0,Fri,2018-03-30,13:00,Millwall,2–0,Nott'ham Forest,16004.0,The Den,Scott Duncan,Match Report,,18,E2
Regular season,39.0,Fri,2018-03-30,15:00,Norwich City,0–2,Fulham,26750.0,Carrow Road,Keith Stroud,Match Report,,18,E2
Regular season,39.0,Fri,2018-03-30,15:00,Brentford,1–1,Sheffield Utd,11174.0,Griffin Park,Jeremy Simpson,Match Report,,18,E2
Regular season,39.0,Fri,2018-03-30,15:00,Leeds United,2–1,Bolton,35377.0,Elland Road,Geoff Eltringham,Match Report,,18,E2
Regular season,39.0,Fri,2018-03-30,15:00,Cardiff City,3–1,Burton Albion,21086.0,Cardiff City Stadium,Simon Hooper,Match Report,,18,E2
Regular season,39.0,Fri,2018-03-30,15:00,Barnsley,2–2,Bristol City,12236.0,Oakwell Stadium,David Webb,Match Report,,18,E2
Regular season,39.0,Fri,2018-03-30,15:00,Sheffield Weds,4–1,Preston,26588.0,Hillsborough Stadium,Tim Robinson,Match Report,,18,E2
Regular season,39.0,Fri,2018-03-30,17:30,Middlesbrough,1–2,Wolves,27658.0,Riverside Stadium,Stuart Attwell,Match Report,,18,E2
Regular season,39.0,Fri,2018-03-30,17:30,Reading,1–0,QPR,20273.0,Madejski Stadium,David Coote,Match Report,,18,E2
Regular season,39.0,Fri,2018-03-30,19:45,Derby County,1–4,Sunderland,27890.0,iPro Stadium,James Linington,Match Report,,18,E2
Regular season,39.0,Sat,2018-03-31,15:00,Birmingham City,1–0,Ipswich Town,20555.0,St Andrew's Trillion Trophy Stadium,Roger East,Match Report,,18,E2
Regular season,39.0,Sat,2018-03-31,17:30,Hull City,0–0,Aston Villa,16133.0,Kingston Communications Stadium,Andrew Davies,Match Report,,18,E2
,,,,,,,,,,,,,18,E2
Regular season,40.0,Mon,2018-04-02,12:45,Preston,0–1,Derby County,13520.0,Deepdale Stadium,Tony Harrington,Match Report,,18,E2
Regular season,40.0,Mon,2018-04-02,15:00,Sunderland,1–3,Sheffield Weds,29786.0,Stadium of Light,Simon Hooper,Match Report,,18,E2
Regular season,40.0,Mon,2018-04-02,15:00,Bristol City,0–1,Brentford,22049.0,Ashton Gate Stadium,Keith Stroud,Match Report,,18,E2
Regular season,40.0,Mon,2018-04-02,15:00,Burton Albion,1–1,Middlesbrough,4468.0,Pirelli Stadium,David Coote,Match Report,,18,E2
Regular season,40.0,Mon,2018-04-02,15:00,Ipswich Town,2–2,Millwall,16010.0,Portman Road Stadium,Steve Martin,Match Report,,18,E2
Regular season,40.0,Mon,2018-04-02,15:00,QPR,4–1,Norwich City,14053.0,Loftus Road Stadium,James Linington,Match Report,,18,E2
Regular season,40.0,Mon,2018-04-02,19:45,Sheffield Utd,1–1,Cardiff City,25231.0,Bramall Lane,Michael Oliver,Match Report,,18,E2
Regular season,40.0,Tue,2018-04-03,19:45,Fulham,2–0,Leeds United,21538.0,Craven Cottage,Peter Bankes,Match Report,,18,E2
Regular season,40.0,Tue,2018-04-03,19:45,Wolves,2–2,Hull City,29718.0,Molineux Stadium,Darren England,Match Report,,18,E2
Regular season,40.0,Tue,2018-04-03,19:45,Aston Villa,3–0,Reading,29223.0,Villa Park,Darren Bond,Match Report,,18,E2
Regular season,40.0,Tue,2018-04-03,20:00,Bolton,0–1,Birmingham City,21097.0,Macron Stadium,Oliver Langford,Match Report,,18,E2
,,,,,,,,,,,,,18,E2
Regular season,41.0,Fri,2018-04-06,19:45,Cardiff City,0–1,Wolves,29317.0,Cardiff City Stadium,Mike Dean,Match Report,,18,E2
Regular season,41.0,Sat,2018-04-07,12:15,Barnsley,3–2,Sheffield Utd,16041.0,Oakwell Stadium,Scott Duncan,Match Report,,18,E2
Regular season,41.0,Sat,2018-04-07,12:30,Norwich City,3–1,Aston Villa,26278.0,Carrow Road,Peter Bankes,Match Report,,18,E2
Regular season,41.0,Sat,2018-04-07,15:00,Brentford,1–0,Ipswich Town,10939.0,Griffin Park,Robert Jones,Match Report,,18,E2
Regular season,41.0,Sat,2018-04-07,15:00,Birmingham City,1–1,Burton Albion,22311.0,St Andrew's Trillion Trophy Stadium,Darren Bond,Match Report,,18,E2
Regular season,41.0,Sat,2018-04-07,15:00,Reading,1–0,Preston,15501.0,Madejski Stadium,Andy Madley,Match Report,,18,E2
Regular season,41.0,Sat,2018-04-07,15:00,Sheffield Weds,0–1,Fulham,25653.0,Hillsborough Stadium,Steve Martin,Match Report,,18,E2
Regular season,41.0,Sat,2018-04-07,15:00,Leeds United,1–1,Sunderland,30461.0,Elland Road,Jeremy Simpson,Match Report,,18,E2
Regular season,41.0,Sat,2018-04-07,15:00,Hull City,4–0,QPR,14181.0,Kingston Communications Stadium,Geoff Eltringham,Match Report,,18,E2
Regular season,41.0,Sat,2018-04-07,15:00,Millwall,2–0,Bristol City,16081.0,The Den,Simon Hooper,Match Report,,18,E2
Regular season,41.0,Sat,2018-04-07,15:00,Middlesbrough,2–0,Nott'ham Forest,25812.0,Riverside Stadium,David Webb,Match Report,,18,E2
Regular season,41.0,Sat,2018-04-07,15:00,Derby County,3–0,Bolton,25723.0,iPro Stadium,Darren England,Match Report,,18,E2
,,,,,,,,,,,,,18,E2
Regular season,42.0,Tue,2018-04-10,19:45,Ipswich Town,1–0,Barnsley,13271.0,Portman Road Stadium,James Linington,Match Report,,18,E2
Regular season,42.0,Tue,2018-04-10,19:45,Bristol City,3–1,Birmingham City,20288.0,Ashton Gate Stadium,Geoff Eltringham,Match Report,,18,E2
Regular season,42.0,Tue,2018-04-10,19:45,Fulham,1–0,Reading,19272.0,Craven Cottage,Lee Mason,Match Report,,18,E2
Regular season,42.0,Tue,2018-04-10,19:45,QPR,4–2,Sheffield Weds,12521.0,Loftus Road Stadium,Oliver Langford,Match Report,,18,E2
Regular season,42.0,Tue,2018-04-10,19:45,Sunderland,1–1,Norwich City,24894.0,Stadium of Light,David Coote,Match Report,,18,E2
Regular season,42.0,Tue,2018-04-10,19:45,Nott'ham Forest,0–1,Brentford,20596.0,The City Ground,Andrew Davies,Match Report,,18,E2
Regular season,42.0,Tue,2018-04-10,19:45,Burton Albion,0–5,Hull City,3659.0,Pirelli Stadium,Peter Bankes,Match Report,,18,E2
Regular season,42.0,Tue,2018-04-10,19:45,Aston Villa,1–0,Cardiff City,32560.0,Villa Park,Jeremy Simpson,Match Report,,18,E2
Regular season,42.0,Tue,2018-04-10,19:45,Sheffield Utd,2–1,Middlesbrough,26557.0,Bramall Lane,Darren Bond,Match Report,,18,E2
Regular season,42.0,Tue,2018-04-10,19:45,Preston,3–1,Leeds United,14188.0,Deepdale Stadium,Lee Probert,Match Report,,18,E2
Regular season,42.0,Tue,2018-04-10,20:00,Bolton,0–2,Millwall,13810.0,Macron Stadium,Robert Jones,Match Report,,18,E2
Regular season,42.0,Wed,2018-04-11,19:45,Wolves,2–0,Derby County,28503.0,Molineux Stadium,Tim Robinson,Match Report,,18,E2
,,,,,,,,,,,,,18,E2
Regular season,43.0,Fri,2018-04-13,19:45,Aston Villa,1–0,Leeds United,33374.0,Villa Park,Tony Harrington,Match Report,,18,E2
Regular season,43.0,Sat,2018-04-14,13:00,Sheffield Utd,1–1,Millwall,27454.0,Bramall Lane,David Coote,Match Report,,18,E2
Regular season,43.0,Sat,2018-04-14,15:00,Norwich City,0–2,Cardiff City,25503.0,Carrow Road,Tim Robinson,Match Report,,18,E2
Regular season,43.0,Sat,2018-04-14,15:00,Nott'ham Forest,2–1,Ipswich Town,25093.0,The City Ground,Darren England,Match Report,,18,E2
Regular season,43.0,Sat,2018-04-14,15:00,Burton Albion,3–1,Derby County,5563.0,Pirelli Stadium,James Linington,Match Report,,18,E2
Regular season,43.0,Sat,2018-04-14,15:00,Middlesbrough,2–1,Bristol City,24812.0,Riverside Stadium,Andy Madley,Match Report,,18,E2
Regular season,43.0,Sat,2018-04-14,15:00,Reading,2–2,Sunderland,17348.0,Madejski Stadium,Steve Martin,Match Report,,18,E2
Regular season,43.0,Sat,2018-04-14,15:00,QPR,1–2,Preston,13760.0,Loftus Road Stadium,Robert Jones,Match Report,,18,E2
Regular season,43.0,Sat,2018-04-14,15:00,Barnsley,2–2,Bolton,14138.0,Oakwell Stadium,Mike Jones,Match Report,,18,E2
Regular season,43.0,Sat,2018-04-14,15:00,Hull City,0–1,Sheffield Weds,16417.0,Kingston Communications Stadium,Scott Duncan,Match Report,,18,E2
Regular season,43.0,Sat,2018-04-14,17:30,Fulham,1–1,Brentford,20877.0,Craven Cottage,Niel Swarbrick,Match Report,,18,E2
Regular season,43.0,Sun,2018-04-15,12:00,Wolves,2–0,Birmingham City,29536.0,Molineux Stadium,Andrew Davies,Match Report,,18,E2
,,,,,,,,,,,,,18,E2
Regular season,44.0,Fri,2018-04-20,19:45,Millwall,0–3,Fulham,17614.0,The Den,Andre Marriner,Match Report,,18,E2
Regular season,44.0,Sat,2018-04-21,15:00,Bolton,0–4,Wolves,19092.0,Macron Stadium,Keith Stroud,Match Report,,18,E2
Regular season,44.0,Sat,2018-04-21,15:00,Ipswich Town,0–4,Aston Villa,20034.0,Portman Road Stadium,Simon Hooper,Match Report,,18,E2
Regular season,44.0,Sat,2018-04-21,15:00,Leeds United,2–1,Barnsley,30451.0,Elland Road,Steve Martin,Match Report,,18,E2
Regular season,44.0,Sat,2018-04-21,15:00,Sunderland,1–2,Burton Albion,25475.0,Stadium of Light,Darren England,Match Report,,18,E2
Regular season,44.0,Sat,2018-04-21,15:00,Birmingham City,2–1,Sheffield Utd,23579.0,St Andrew's Trillion Trophy Stadium,Tim Robinson,Match Report,,18,E2
Regular season,44.0,Sat,2018-04-21,15:00,Sheffield Weds,3–0,Reading,24373.0,Hillsborough Stadium,Jeremy Simpson,Match Report,,18,E2
Regular season,44.0,Sat,2018-04-21,15:00,Derby County,1–2,Middlesbrough,28096.0,iPro Stadium,Lee Probert,Match Report,,18,E2
Regular season,44.0,Sat,2018-04-21,15:00,Brentford,2–1,QPR,12367.0,Griffin Park,Andy Madley,Match Report,,18,E2
Regular season,44.0,Sat,2018-04-21,15:00,Preston,0–0,Norwich City,13038.0,Deepdale Stadium,Geoff Eltringham,Match Report,,18,E2
Regular season,44.0,Sat,2018-04-21,15:00,Bristol City,5–5,Hull City,21136.0,Ashton Gate Stadium,Oliver Langford,Match Report,,18,E2
Regular season,44.0,Sat,2018-04-21,19:45,Cardiff City,2–1,Nott'ham Forest,21310.0,Cardiff City Stadium,Peter Bankes,Match Report,,18,E2
,,,,,,,,,,,,,18,E2
Regular season,38.0,Tue,2018-04-24,19:45,Derby County,3–1,Cardiff City,30294.0,iPro Stadium,Andy Madley,Match Report,,18,E2
,,,,,,,,,,,,,18,E2
Regular season,40.0,Tue,2018-04-24,19:45,Nott'ham Forest,3–0,Barnsley,23633.0,The City Ground,Robert Jones,Match Report,,18,E2
,,,,,,,,,,,,,18,E2
Regular season,45.0,Fri,2018-04-27,19:45,Fulham,2–1,Sunderland,21849.0,Craven Cottage,Peter Bankes,Match Report,,18,E2
Regular season,45.0,Sat,2018-04-28,15:00,Hull City,0–2,Cardiff City,17441.0,Kingston Communications Stadium,Andrew Davies,Match Report,,18,E2
Regular season,45.0,Sat,2018-04-28,15:00,Barnsley,2–0,Brentford,13137.0,Oakwell Stadium,Darren Bond,Match Report,,18,E2
Regular season,45.0,Sat,2018-04-28,15:00,Sheffield Utd,0–1,Preston,28568.0,Bramall Lane,James Linington,Match Report,,18,E2
Regular season,45.0,Sat,2018-04-28,15:00,Norwich City,2–1,Leeds United,26869.0,Carrow Road,John Brooks,Match Report,,18,E2
Regular season,45.0,Sat,2018-04-28,15:00,Wolves,0–0,Sheffield Weds,29794.0,Molineux Stadium,Simon Hooper,Match Report,,18,E2
Regular season,45.0,Sat,2018-04-28,15:00,Reading,0–4,Ipswich Town,17683.0,Madejski Stadium,Keith Stroud,Match Report,,18,E2
Regular season,45.0,Sat,2018-04-28,15:00,QPR,3–1,Birmingham City,15805.0,Loftus Road Stadium,Steve Martin,Match Report,,18,E2
Regular season,45.0,Sat,2018-04-28,15:00,Aston Villa,1–1,Derby County,41745.0,Villa Park,Scott Duncan,Match Report,,18,E2
Regular season,45.0,Sat,2018-04-28,15:00,Burton Albion,2–0,Bolton,6535.0,Pirelli Stadium,Graham Scott,Match Report,,18,E2
Regular season,45.0,Sat,2018-04-28,15:00,Nott'ham Forest,0–0,Bristol City,24722.0,The City Ground,Jeremy Simpson,Match Report,,18,E2
Regular season,45.0,Sat,2018-04-28,17:30,Middlesbrough,2–0,Millwall,28606.0,Riverside Stadium,Paul Tierney,Match Report,,18,E2
,,,,,,,,,,,,,18,E2
Regular season,46.0,Sun,2018-05-06,12:30,Sheffield Weds,5–1,Norwich City,28189.0,Hillsborough Stadium,Robert Jones,Match Report,,18,E2
Regular season,46.0,Sun,2018-05-06,12:30,Birmingham City,3–1,Fulham,27608.0,St Andrew's Trillion Trophy Stadium,Stuart Attwell,Match Report,,18,E2
Regular season,46.0,Sun,2018-05-06,12:30,Brentford,1–1,Hull City,11475.0,Griffin Park,James Linington,Match Report,,18,E2
Regular season,46.0,Sun,2018-05-06,12:30,Sunderland,3–0,Wolves,28452.0,Stadium of Light,Jeremy Simpson,Match Report,,18,E2
Regular season,46.0,Sun,2018-05-06,12:30,Derby County,4–1,Barnsley,30682.0,iPro Stadium,Simon Hooper,Match Report,,18,E2
Regular season,46.0,Sun,2018-05-06,12:30,Preston,2–1,Burton Albion,17058.0,Deepdale Stadium,Andy Madley,Match Report,,18,E2
Regular season,46.0,Sun,2018-05-06,12:30,Bolton,3–2,Nott'ham Forest,18289.0,Macron Stadium,Scott Duncan,Match Report,,18,E2
Regular season,46.0,Sun,2018-05-06,12:30,Bristol City,2–3,Sheffield Utd,23902.0,Ashton Gate Stadium,Peter Bankes,Match Report,,18,E2
Regular season,46.0,Sun,2018-05-06,12:30,Leeds United,2–0,QPR,30004.0,Elland Road,Darren England,Match Report,,18,E2
Regular season,46.0,Sun,2018-05-06,12:30,Cardiff City,0–0,Reading,32478.0,Cardiff City Stadium,Robert Madley,Match Report,,18,E2
Regular season,46.0,Sun,2018-05-06,12:30,Ipswich Town,2–2,Middlesbrough,18829.0,Portman Road Stadium,David Coote,Match Report,,18,E2
Regular season,46.0,Sun,2018-05-06,12:30,Millwall,1–0,Aston Villa,17195.0,The Den,Tim Robinson,Match Report,,18,E2
,,,,,,,,,,,,,18,E2
Semi-finals,,Fri,2018-05-11,19:45,Derby County,1–0,Fulham,27163.0,iPro Stadium,Roger East,Match Report,Leg 1 of 2,18,E2
Semi-finals,,Sat,2018-05-12,17:15,Middlesbrough,0–1,Aston Villa,29233.0,Riverside Stadium,Robert Madley,Match Report,Leg 1 of 2,18,E2
Semi-finals,,Mon,2018-05-14,19:45,Fulham,2–0,Derby County,23529.0,Craven Cottage,Chris Kavanagh,Match Report,Leg 2 of 2; Fulham won,18,E2
Semi-finals,,Tue,2018-05-15,19:45,Aston Villa,0–0,Middlesbrough,40505.0,Villa Park,Mike Dean,Match Report,Leg 2 of 2; Aston Villa won,18,E2
Final,,Sat,2018-05-26,17:00,Aston Villa,0–1,Fulham,85243.0,Wembley Stadium (Neutral Site),Anthony Taylor,Match Report,,18,E2
